Sample_ID,Treatment,Variety,Sample,D_conv,D_stress,D_recovery,Category,Rank,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,VI_NDVI,VI_NDRE,VI_EVI,VI_SIPI,VI_PRI,VI_MTCI,VI_GNDVI,VI_NDWI,BF(F440),GF(F520),RF(F690),FrF(f740),SR_F690_F740,SR_F440_F690,SR_F440_F520,SR_F520_F690,SR_F440_F740,SR_F520_F740,OJIP_FvFm,OJIP_PIabs,OJIP_TRo_RC,OJIP_ETo_RC,OJIP_Vi,OJIP_Vj,OJIP_ABS_RC_log,OJIP_DIo_RC_log,Trt_CK1,Trt_D1,Trt_RD2
RD2_1218_2,RD2,1221.6686743074474,1.9860346468622276,0.2079196749192579,0.3128823270302249,0.1042173774360744,Sensitive,11.978486972931128,0.0558412672697665,0.18610646109917967,0.20799231653929356,0.22614213037370232,0.13830479841100843,0.2258501915119985,0.287939740079524,0.2328110092185981,0.24464432189555121,0.22612839527361908,0.1992043864919171,-0.008365671742353158,0.24173225099993584,0.005496315967179409,0.37831075591963087,-0.0544969429789375,-1.6597082455483678,0.09535308637523184,0.05969087546935324,0.07858016050653735,0.12298242803985586,0.11939826234457361,0.3096966044874781,0.38624199715422325,0.6577320755194506,0.6415168824531794,1.0388296659414527,0.2529810389263192,0.39659378732241773,0.7737125223215989,0.950199105492305,1.8788396365375746,0.7128647296399411,0.836679165027515,0.6346092155982599,1.2450465023095338,0.5765259759618608,0,0,1
RD2_1274_1,RD2,1270.9156080310606,0.9845654393228325,0.4095028272910803,0.5536448079259523,0.2637410290359769,Intermediate,6.04790913347983,0.04295031074461374,0.17300826192136742,0.12747764198929634,0.15296605768631547,0.08392081871596142,0.16893617024971624,0.22220443606950221,0.2344107118144233,0.20131630624500083,0.24586877616943373,0.2788735850563474,0.22894813984780443,0.4890842624317745,0.12708616965698957,0.5089551405663054,0.14386913738637944,-1.9676732561985455,0.18174788831815125,-0.0617765365743351,0.0775457347216851,0.12156694380205935,0.09360160443445456,0.31887037219102826,0.291950924501616,0.8262449828237418,0.6375867754775372,1.2985498176255457,0.24158414543268195,0.3818980830066979,0.7817025260299557,0.9754698661866057,1.7673701369133634,0.6931648506507759,0.8592561404701837,0.615179915964163,1.1400286258485042,0.409007540370671,0,0,1
D1_1235_3,D1,1227.329359229243,3.003113463575658,0.16924729936588034,0.23964692586391154,0.11519631358218345,Sensitive,12.981022056654227,0.035354489929520325,0.1434727977343719,0.14746740079749307,0.15863628541689892,0.09244098112753059,0.17059268872486533,0.24303990742539855,0.2585060017288963,0.20094984441498925,0.22050960243492693,0.26760393109433084,0.15806449094474834,0.40632357543508685,0.08426478657691798,0.48460994086414055,-0.015073628367721397,-2.278890821892336,0.20514187845304335,-0.09157327657502488,0.062072693900256076,0.08176542561669421,0.08690347927848638,0.16455219174178065,0.5271891752949277,0.7136266992427381,0.7490421502017726,0.9541066345489129,0.37636487399168417,0.500600332426738,0.7639494901939538,2.234672903022815,1.2087389160671707,0.6102749825952285,0.8473115870138622,0.5342198708132918,0.9003563402434995,0.33013862523737414,0,1,0
RD2_1235_3,RD2,1241.0859059362392,3.003963010801972,0.17146991641096848,0.24001808691895604,0.1093174319602705,Sensitive,13.002413052629702,0.046300751532993026,0.17465258832813652,0.12940442287211035,0.11927755530965431,0.09363443006093977,0.13817805131004937,0.17070340667942693,0.18245427114561633,0.08627623767640336,0.14898856110486797,0.18414968130021722,0.08748001033084803,0.21061214832656547,0.03988946379047714,0.3708732804628036,0.14882828529893258,-2.9812533600803297,-0.09498662357287802,-0.12510129169332868,0.06169780568149328,0.08478167746606625,0.08576826268990714,0.19529473117878815,0.4379139183634271,0.7197074984304828,0.7288925545583103,0.9786619748148033,0.314328028630672,0.43078873806602225,0.7513361707334426,1.2590112430350116,1.6893068932761302,0.671227460283743,0.8208856332323153,0.6080739141424931,1.0798948851562593,0.3697641419437914,0,0,1
CK1_1235_3,CK1,1232.2394084244618,2.972251527952443,0.17304642431487166,0.23242138723006442,0.10965970410663797,Sensitive,12.99386827017216,0.033763870413273535,0.15342112585944462,0.08859573238526328,0.1191129133293834,0.05524757728523659,0.13074992844413935,0.27694008545634413,0.2492033800914715,0.30848358981691304,0.3275402173084002,0.29540691049624235,0.4704987038225264,0.7047851170618895,0.28969089224130806,0.6550581196958003,0.2740029503547398,-3.4424940202636316,0.3609878332953084,0.04961205878234309,0.06051727899444784,0.08131141219544437,0.06686566169927967,0.2819065584304287,0.23701611174432277,0.9083684411839653,0.7441952881284648,1.222559439218205,0.21711715935518772,0.288036762625138,0.8235283708290018,3.5944456396940603,1.1321321226343732,0.6253949659029308,0.8526587587393198,0.4494007014267307,0.8760920134661992,0.21759284777716906,1,0,0
CK1_1252_2,CK1,1243.2114620774505,1.999065935943905,0.5774405478444014,0.6438999888528596,0.4991142549390562,Tolerant,1.0419777538607653,0.04565584098833375,0.18913756561052628,0.14750230799789732,0.11991429346624138,0.06938061717571169,0.16868253374373995,0.3345037758348477,0.3829977826735502,0.3847686580264865,0.4035252101376409,0.3769589076248212,0.5391314880109328,0.703417106787856,0.4005481076276606,0.6792558593403846,0.11972142226910758,-5.441541297504344,0.3651023962977234,0.03196744666028683,0.07187928741586241,0.08970272283198455,0.08619527316131773,0.36483326008357647,0.23753975506531455,0.8304531556675467,0.7945336584730259,1.043993505455409,0.19706700177483524,0.24860303235228365,0.832765947866479,4.628648351519145,1.1007880556735408,0.6678085570779353,0.8562542830391792,0.39984402280381653,0.8426446723972937,0.2032369344413384,1,0,0
RD2_1218_1,RD2,1225.9361643051166,1.0294808525371917,0.20752506112333066,0.3081795693734198,0.09983185487493662,Sensitive,12.000860621965463,0.049686804066501576,0.18054588888077214,0.20442141700069633,0.19494883042554034,0.1408858596394701,0.19308799157979079,0.20059619898687212,0.2072802547363539,0.11772886778167489,0.19619000328643324,0.20669393601918187,0.0024011507218651344,0.16208700531329676,0.0008837339729956765,0.36851853608028534,-0.05649720054560289,-1.1596529813084333,0.030574529616696586,-0.027689028780657814,0.0770821564292057,0.11873179263875928,0.11137835880358252,0.2860251899296809,0.3910940576292375,0.6902697084954217,0.6465639174904602,1.0626708484394394,0.2698344255060831,0.41334521001274294,0.751528373070048,0.9758595121819894,1.602567436700428,0.6098192381764774,0.8323147598378237,0.6354169578138037,1.135231811293009,0.5636248916114184,0,0,1
D1_73_3,D1,63.77141457707451,2.997522723799155,0.32572387193600416,0.3350201028887093,0.3181161714875731,Intermediate,8.029405500299267,0.040028957784661645,0.15533102705762303,0.16256006707829318,0.13373813996180678,0.08611074170237389,0.15798333301700904,0.22244510704578935,0.27380298632008454,0.2779269383074221,0.2685085091036583,0.23926756117579748,0.3394326048276764,0.5155027204660828,0.18829471248037355,0.5669293120447363,-0.019701762922823423,-2.9269496038038407,0.26402811678975147,0.06104917204898384,0.057517669926254796,0.06227982471602059,0.0689232120326797,0.2364083050989957,0.29100921990282963,0.837493004581051,0.9169655728813633,0.9070910484567368,0.24470662213818997,0.26275330943724434,0.7942403502383223,1.8219753064870607,1.4939241721474064,0.6753724390012945,0.8638829307808726,0.5566223340161276,1.052370721720069,0.3474916426054209,0,1,0
RD2_1252_3,RD2,1265.3125496686816,2.9815042057543493,0.5736633082603038,0.6446199798631601,0.4991707557566383,Tolerant,0.9754797750249626,0.04455173647496552,0.18552476599997195,0.15729080373563545,0.16658552051589143,0.1173441507204524,0.20204448230087063,0.29101744407493896,0.34254279202722965,0.3849927093673523,0.41885788515826444,0.3847915766196753,0.426168349000406,0.5599679782518355,0.2978815587677779,0.6365599163198977,0.08083948860180931,-3.620294601261584,0.3828911816161446,0.037089377529371415,0.0809274288132153,0.11104488064012728,0.10297567456167599,0.35236451447498685,0.2929480011516835,0.7778793409773537,0.7293527036078489,1.0709603375685874,0.22924956245714126,0.31624298292234726,0.8075509655699932,1.750044667683074,1.9136125716308041,0.816719391849835,0.8622696049814762,0.5224707194349648,1.2551216556493823,0.3851311380894743,0,0,1
RD2_1214_2,RD2,1197.8695963512366,1.9678787709272958,0.42243619620822004,0.5927772225259286,0.2510870252544726,Intermediate,4.997896978137474,0.0452030496187798,0.12673001047844631,0.07756910530527558,0.08388947209795955,0.05942057866004496,0.0850183411276882,0.10598389923928817,0.14304784321710112,0.08808383487428219,0.22068356593292882,0.20659172087541636,0.44951355044376945,0.5760241408443015,0.24987072261157053,0.578617550191635,0.23570605495588198,-1.8598830392895476,0.27652989598803385,0.037327392201467094,0.07481589138795282,0.07059204157812611,0.07515592631158977,0.1773660110004055,0.4255720718885885,0.9980633448153294,1.073031739156565,0.9363493173230081,0.42165484869187697,0.39672859353421225,0.7947196972352889,1.3563118604097046,1.6865687144808055,0.7351342591149415,0.8330338119728395,0.5684939096466955,1.1301235640504939,0.41256743840210613,0,0,1
D1_1218_2,D1,1222.513686337049,2.022360460217435,0.20118878975901627,0.30835325190088386,0.09992281052506377,Sensitive,12.008960421050192,0.03769515547137966,0.18318341471227845,0.2028753130252173,0.1955707443568432,0.12350254705337861,0.22479334954838703,0.2778306334938167,0.2909544015458342,0.30482062209419425,0.3198193348536477,0.3171581438432992,0.23845891387856435,0.44236444885854354,0.13549233535607386,0.5450001815430325,-0.04523614748084177,-2.0495595015661534,0.26881649029797566,0.006073118903765383,0.06807041901667754,0.11093453633761871,0.09167228432908119,0.29821290096782244,0.3072435977018949,0.7358089068360454,0.6171568290465149,1.1906153545720173,0.22592792573247203,0.3702382455497279,0.7928760773306045,2.6096731526074115,1.2278405772440826,0.6409531710728392,0.8313844082901061,0.5165537673780763,0.9237859133972125,0.3153051887590706,0,1,0
RD2_1210_2,RD2,1223.7851890091904,2.002148866745344,0.35351760394163667,0.3126566972793432,0.399199379955663,Intermediate,6.8974328244491,0.0496717431511367,0.2056115397700118,0.1976110067315799,0.2008838437385919,0.1538642493112301,0.21490394135028082,0.25926639574716737,0.3145671094590685,0.333500121799824,0.3276767207789087,0.29081706203381097,0.24154805030208693,0.35939464902202894,0.14989615609954388,0.5285120890794076,0.01947688410895586,-2.21836485381087,0.2328376448211929,0.06614722990543102,0.07213589415405468,0.11474223525971443,0.10190787782748698,0.2862926542396423,0.35450747381927744,0.7093596792294053,0.6289814872757541,1.140532528515895,0.2526457733759974,0.40247079180004464,0.8085178909348659,1.6278152359413316,1.843909334184746,0.7587495230899812,0.8654929914386881,0.5329771038437973,1.2469096990358552,0.2901301472826607,0,0,1
D1_1099_1,D1,1104.404609275811,1.000049090479174,0.529225115088454,0.3501327229362785,0.7073767407802471,Tolerant,3.0568358399803626,0.03208974474872323,0.13623621769632038,0.13933339259989916,0.16166264629237984,0.07624815989437171,0.16124550295136897,0.2958266518094876,0.3254485190983339,0.347779784999681,0.31665928864921133,0.3021915395354722,0.3249842124499427,0.609510976096155,0.19037393395121088,0.5963138741372359,-0.009152195176124433,-2.6294100219131846,0.3913031335370969,0.026135641257706628,0.07442749180317179,0.09022579576441694,0.08322495353825829,0.26984881126567406,0.30663345358972216,0.8990833583060199,0.8276408991042787,1.0827809799848325,0.27703990530666595,0.3321346164466453,0.817210490754932,2.112020614661779,1.4619646648254316,0.6931421699616014,0.8590365260983333,0.5174573561001231,1.0342410885606643,0.2698498916766512,0,1,0
CK1_1274_1,CK1,1269.4159826807456,1.0088986404665636,0.40816250723851,0.5535969680525,0.26486904974036274,Intermediate,5.984663223042399,0.040361182451923446,0.1824333270150594,0.14805503883196125,0.13136761734925484,0.06627114715976966,0.1566088871970356,0.2912414375566024,0.34854705638869204,0.34100906986524304,0.35567959281783595,0.3535875459449486,0.46379189102859647,0.682494741475539,0.30349736238100017,0.6448106406120938,0.09793810919486862,-3.364671516042801,0.3213953831354511,-0.0021993721775507486,0.06744578045889242,0.1077291337542771,0.08029564854547573,0.3029900853216511,0.2660329617648614,0.8404979259337029,0.6363641721371166,1.332969253067857,0.22400782825173737,0.3550869006242191,0.8156914921036835,2.918969270233105,1.2290815400239823,0.6298898198416784,0.864182015492773,0.47965414637240705,0.9135310771116153,0.2498746517758916,1,0,0
CK1_1252_2,CK1,1249.640903310589,1.9902240417788866,0.5746897381920204,0.6496158779259996,0.5029123664395472,Tolerant,0.9506941832185319,0.0458955476367701,0.18961840855897383,0.14789852161555278,0.12009817802355796,0.07066434712148294,0.16961774117350364,0.3356393149074605,0.3861126403377783,0.38910587746499625,0.4001749205016582,0.37872169345176043,0.5381655470104852,0.7015966194578762,0.40093839852074675,0.6850063827839844,0.1258050802320564,-5.378862913443945,0.35797025443913777,0.03140224772295527,0.07176311914349968,0.09026604442040108,0.08684736807518491,0.36398602989423295,0.2379788873516361,0.8270562892052784,0.7966017426278778,1.0428961749228816,0.19613904389131032,0.24734214193771611,0.832200484641847,4.657152942973091,1.125551420571336,0.6666642754342511,0.8557334997112527,0.3983752732724691,0.8464007671584224,0.20131682080813645,1,0,0
D1_1228_1,D1,1222.1525397505623,1.0226602369452744,0.471009642146805,0.6709419033826016,0.27632286971465386,Intermediate,4.002797858501257,0.03364715733391672,0.162890348036961,0.14732388422480572,0.12677231427862842,0.1353828187572452,0.1919331210586919,0.30687219060494275,0.3874899736171473,0.3721519521965793,0.36897560428965337,0.3883976696752049,0.4875993017197372,0.46113223609022763,0.3218563994265723,0.6752213189854834,0.05358515956807969,20.914803714461147,0.38861323817782367,-0.022463246211107825,0.0809431934372041,0.13484071839413012,0.09765933801231322,0.3458408748876616,0.2820100427663688,0.8221793912559894,0.5885103326377937,1.3825657244935177,0.2315884368228264,0.39481576010708314,0.8203584361332023,1.907914124561615,1.8162420405780846,0.691734371205614,0.8811529475190275,0.5472382383926767,1.2347549277035823,0.4237563755068056,0,1,0
CK1_1214_3,CK1,1200.356924135134,2.9875034907137286,0.42286162764313673,0.5946724481411019,0.2529005148118252,Intermediate,4.900758634256837,0.03983454947098304,0.1909262793674398,0.1573665722709625,0.13391177472622498,0.0765179183044658,0.15478212381715292,0.2777691370026649,0.34938569338883474,0.3294722422131532,0.3559037018715018,0.33284651374744983,0.44921887787353454,0.6427157137251966,0.29898108874644935,0.6470788721820306,0.09647649637585062,-3.6206911420508012,0.3010707229340864,0.030818349828096264,0.064123267978236,0.12690400400409127,0.08518130856590517,0.3167020907389694,0.2675161028844402,0.7550872478756521,0.503904099013103,1.4910725970617127,0.20546424852831044,0.40164824502160135,0.8280892228755147,3.5139406460282703,1.1789068807426686,0.6416634058507953,0.8802576056825733,0.45142878469983494,0.8793588737762789,0.20827621349105988,1,0,0
RD2_1252_1,RD2,1241.8085779514893,1.0217294960096275,0.5745497965392891,0.6512156232623777,0.5037152668991419,Tolerant,1.0588132181109526,0.047785280734332206,0.19114949524331085,0.1829923002604415,0.1651241620455482,0.12902409042191107,0.22378911893439557,0.3181874330318958,0.41106779399952537,0.37556821418150377,0.3807873511107593,0.3370785103494667,0.39158048479390795,0.49466900492604393,0.26826126205086026,0.6103072078748474,0.025812802783557902,-5.045778782157981,0.3292786882860782,0.06330453890174748,0.07442536613944635,0.09603155414215976,0.09784150759475188,0.32856710444379683,0.29462971769061563,0.7613944505876564,0.7748410127543878,0.980622447055149,0.22804988187615455,0.28943158197627217,0.808488938762369,1.618977721136967,1.8511049467519012,0.7582622676278026,0.8563680317955812,0.5408376980962833,1.2376348904831282,0.4021079383496798,0,0,1
CK1_1219_1,CK1,1219.830529762176,1.0130508932158069,0.23583913018047598,0.39868633300126594,0.07479381048953623,Sensitive,9.937166117315586,0.03505833890362478,0.1779783203936369,0.10729647079769108,0.09906966815251886,0.06408736179440973,0.11868655165974615,0.20130650621459478,0.21588599624531304,0.19350954767017006,0.21362176872788893,0.23881898163882423,0.3742175736303972,0.5442809189125464,0.1920306597433013,0.5708466064111548,0.24480373010207968,-3.8797096391863977,0.09472856877021696,-0.047094813735803175,0.0624365326367967,0.08945807019973612,0.06929280551442468,0.2870034040999258,0.24039101409693503,0.9110576124062364,0.6991677796221483,1.2935705835862412,0.21927522021772802,0.3137263169840085,0.8146957153149126,2.497507251049686,1.399789125438154,0.707844610940329,0.8199221578068407,0.48540560884631045,1.0057143772991155,0.28194848458571614,1,0,0
RD2_1214_1,RD2,1211.8591431468024,0.9593159631619409,0.4198349151483061,0.5974698631496098,0.2417754757411019,Intermediate,4.973881873709211,0.04925017433279619,0.1901344812663683,0.09766549072210809,0.11292579700129822,0.07511151746260183,0.11425618643238382,0.13967976751360134,0.14985353020732184,0.13024568440831097,0.11498940539762498,0.10987337690067711,-0.0011803451120239402,0.20234618444862915,-0.003298425774791063,0.28128064672483355,0.3198740813764978,-1.6930543018794129,-0.2587946083246615,0.00703271551972956,0.07584649028985183,0.040446825115987586,0.06398448469239688,0.1705978344397887,0.37932609407940504,1.1785492565864775,1.8387206129994427,0.6444424204145927,0.44690611793880003,0.24685736563958152,0.7479772356970978,0.8176238198864295,1.9848332819843109,0.6960518845500938,0.8351407570467907,0.633830648271733,1.3416974518327656,0.6490132223817269,0,0,1
RD2_1214_2,RD2,1207.7566626073935,2.0150214110239295,0.42218025530499553,0.592674213582159,0.2534046402494912,Intermediate,4.902908572341834,0.045224087248600706,0.1272281963675088,0.07879881130971222,0.08442744252057656,0.05975107218102048,0.08444579762830133,0.10392025564005154,0.14313975364096812,0.09520033953126279,0.22062867075170137,0.20943288879168545,0.4500291757704988,0.5780711812050694,0.24727931959737176,0.5816400287566409,0.23610624897995922,-1.702457735905631,0.27474937153981405,0.03770588025302106,0.07515472945392407,0.06967024685620263,0.07511921496350366,0.17790212625770263,0.42402906911584004,0.9998298004621556,1.0672971839929604,0.9431281287147782,0.4242131066088172,0.3930750665925292,0.7951525908658416,1.3687108927369382,1.6733253941639452,0.7346543694876091,0.8337144017766341,0.5656650947814613,1.126929627205108,0.400095069200044,0,0,1
RD2_1099_3,RD2,1093.271395321385,3.0242295041093974,0.5268916848407009,0.3494617932986429,0.7021670945241444,Tolerant,3.1399624990876296,0.0677801108251419,0.17604575435028397,0.21714050529996312,0.19499023494684775,0.18271316587202216,0.2933149984437077,0.344820526787139,0.4510140148086724,0.48213243564930386,0.3831361058200765,0.3431800450938726,0.3236179243079462,0.35428174696469167,0.22784544846288626,0.5429536907612469,-0.09868373225285071,-11.884145496362395,0.3720821657935223,0.05541243739456776,0.09069800067472232,0.15043195752677296,0.10945776381642892,0.27744568604074693,0.3949706314406912,0.831681615345188,0.6073911062874098,1.3700875673386441,0.330076619011033,0.5406971593370893,0.8077966947589168,1.5810576120210287,1.9758253634397198,0.7526295987564129,0.8753006358745328,0.5304555750705644,1.3584324332919941,0.35596334216113684,0,0,1
