Sample_ID,Treatment,Variety,Sample,D_conv,D_stress,D_recovery,Category,Rank,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,VI_NDVI,VI_NDRE,VI_EVI,VI_SIPI,VI_PRI,VI_MTCI,VI_GNDVI,VI_NDWI,BF(F440),GF(F520),RF(F690),FrF(f740),SR_F690_F740,SR_F440_F690,SR_F440_F520,SR_F520_F690,SR_F440_F740,SR_F520_F740,OJIP_FvFm,OJIP_PIabs,OJIP_TRo_RC,OJIP_ETo_RC,OJIP_Vi,OJIP_Vj,OJIP_ABS_RC_log,OJIP_DIo_RC_log,Trt_CK1,Trt_D1,Trt_RD2
D1_1228_1,D1,1228.0,1.0,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4.0,0.0336618587232554,0.1628883888234467,0.1459838500514284,0.1283404790068448,0.136511233867084,0.1923778632468379,0.3068521891575997,0.3863051361863681,0.3711669562539197,0.3696975742827566,0.3866895803332639,0.4846157710906978,0.4606524750564651,0.3197161283109492,0.6747189562574042,0.0547298741645518,20.847639675823693,0.3883113708335546,-0.0224646940982052,0.0806859950498108,0.135973170999037,0.0980696246832664,0.347083912354637,0.2825530690538238,0.8227419573402737,0.5933964354706606,1.3864962907682918,0.2324682653228886,0.3917587825877938,0.8193305555555553,1.9166098364078363,1.818482503360504,0.6929296296296296,0.8818470714285714,0.5473976582154153,1.238636366927434,0.424206303572984,0,1,0
CK1_1235_1,CK1,1227.6392689094014,0.9975805048285958,0.1726896837753696,0.2365716069896933,0.11433246201108423,Sensitive,12.920445707821626,0.03621570941182516,0.1752950025834254,0.13046087659932426,0.0818876183026822,0.06250278024271005,0.11554434621555305,0.2023474586818862,0.26270955439295646,0.2774746342065023,0.2561015936450356,0.259807921171854,0.5174089738923093,0.605731986207018,0.28672513152970225,0.6507517534882752,0.14139001657969544,-6.9676567647030145,0.19000751835735466,-0.010222425095177196,0.05962253366998538,0.08120907774276022,0.06453720613556589,0.27959562448238023,0.23281101050682387,0.9245540699478528,0.7256442616482048,1.256071416938285,0.21443580944238877,0.29299468448678423,0.8289842984385113,4.743759239758531,1.0621652008194722,0.6065378176916875,0.83865282506351,0.4003746533764207,0.8235804960556132,0.20083493779019918,1,0,0
D1_1099_2,D1,1090.1622829451892,1.9986138597263157,0.5301104517795628,0.3402839191937549,0.712280888173697,Tolerant,2.9111329127940717,0.02735476873586675,0.12786958718961652,0.06610234110701332,0.1325545497674846,0.05893388218228976,0.13163953081335117,0.20850769055714363,0.2160116221301098,0.24593594586567055,0.24838080175009644,0.2463694701726763,0.30199529995180685,0.6027416060553893,0.15525494894066535,0.5800591183823353,0.3215376445032602,-1.9980288735484992,0.3205320777365855,0.003281934134755709,0.06599242327262014,0.06327794823352798,0.06656040242157533,0.25810200581059634,0.2522372298309343,1.0104984431609365,1.0416741272848127,0.9719001056514074,0.25746903182580594,0.24747745568298873,0.8105512920839403,1.9880226074176142,1.5990793966908181,0.6441862537424631,0.8644575246330926,0.5560970059265163,1.1496335560718647,0.42527335103980485,0,1,0
CK1_73_3,CK1,70.07746508709262,2.9757792833848495,0.33051704327987597,0.33798579366325104,0.3202168107465005,Intermediate,8.028812711626813,0.02914291449340625,0.17547606763671997,0.15920056493920565,0.12461846055768688,0.08056467974912365,0.15381554822520538,0.26219472541094596,0.3138892546540234,0.29244598899524915,0.3501043152708393,0.3066380683553591,0.47699987217803663,0.6219091908339818,0.2986707745850295,0.6760368571232837,0.051971414878518106,-4.24917660579016,0.33806284004161796,0.06830376373484986,0.07385910237737256,0.14222351372635395,0.08548578054711928,0.30539223330996135,0.2803110270180371,0.8661343321790987,0.5199872133903064,1.6637876520027572,0.24099681886886218,0.4647363662336561,0.8276244435469474,2.3640083508814476,1.4432974286325568,0.7094192573534864,0.854279841719737,0.49989248317014073,1.0060962285483903,0.25995916061807317,1,0,0
CK1_1219_1,CK1,1212.4002788072266,0.9927755969852717,0.24051689802295376,0.40098285585497384,0.07525207535926663,Sensitive,9.965351564248346,0.034876995609068435,0.17781187954903332,0.10728915343081635,0.09741701624738584,0.06329082884398494,0.11733008483840078,0.20108438132320702,0.21826518456709057,0.19287780080827566,0.21816177560900676,0.23462636570258996,0.37379399919889666,0.5447558487853537,0.18915390311440478,0.5746354310166997,0.24912830843217587,-3.874693142843863,0.09832344178014762,-0.047367886805907346,0.06281050567179047,0.08914454640507738,0.06893464965425006,0.2853424284935081,0.2417677167597508,0.9169122101692271,0.700051071895715,1.2933178484136423,0.21845173595858788,0.31420697953644905,0.8159101208485299,2.516732467393453,1.413137209553108,0.7093525165917829,0.8203456767059496,0.4895027051663237,1.0092440936396734,0.279853646496572,1,0,0
D1_1210_1,D1,1210.0,1.0,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7.0,0.0354942661355771,0.1769579163598439,0.1421399558770717,0.1623560275627607,0.1207019321009918,0.2101860695293782,0.2821192861664544,0.3097643836095518,0.3110480237592803,0.3446771411294676,0.3082666389012066,0.3595841944640476,0.4812747754762794,0.2220605001384451,0.6097882624333542,0.1091137343780533,-3.875185684949844,0.3215259832127133,0.055763609879206,0.0755294094882697,0.1095317938090471,0.0968785163075133,0.242186185788762,0.4000166894407856,0.7796301211979759,0.6895660775079402,1.1306097354784892,0.3118650603918463,0.4522627639024626,0.7649551886715399,1.6115987437437438,1.5372709897039898,0.5924597222222222,0.8578514065494066,0.5851412486093093,1.111325317239137,0.4917735014371569,0,1,0
RD2_73_1,RD2,73.0,1.3858857910003461,0.3276960420194899,0.339055735035649,0.3163363490033307,Intermediate,8.0,0.04670892568953215,0.19262569383112188,0.16756604111301637,0.16576016635498597,0.1001272237278869,0.19594309489276715,0.321540319711266,0.32315431962518476,0.3001887023727181,0.30695914010316905,0.30249386699891434,0.30314198509218737,0.5175311422146165,0.18301332951695998,0.5530737684810223,0.07448704036728329,-3.3840456625164856,0.23016717572835294,0.007168473954397419,0.07251841016827373,0.12141757180997152,0.09151622121303253,0.30366145224844193,0.2997023738567588,0.7954292479135834,0.6469687455008062,1.2895122095747915,0.2380180106812418,0.3910814322480976,0.8041204091662686,1.4211363738297393,1.7471604159163743,0.6890242423878385,0.8561419687914541,0.5844717383376616,1.1871921821365656,0.3689202834890594,0,0,1
D1_1228_3,D1,1228.0,3.0,0.4714456240612147,0.6667832035422664,0.2761080445801631,Intermediate,4.0,0.0368115320753673,0.1826635290661482,0.1268079972275734,0.1325479851879222,0.1285865715865781,0.1762171124398505,0.2796860606744809,0.3086111174278276,0.4022365283082384,0.3784582381181181,0.3654320604259288,0.4812275108727944,0.492799968956956,0.3239651691392325,0.6685764094330449,0.180486820514509,-38.14282175709115,0.3489344389535677,0.0175108852957663,0.0833757538787312,0.1434133794079056,0.0985310317033456,0.3617928636254822,0.2723410038792475,0.8461877679829615,0.5813666351411455,1.4555148442385035,0.2304516264367068,0.3963963742433667,0.8193305555555553,2.7221525030745024,1.566951947804948,0.6707212962962963,0.8682397746031747,0.4877921026598597,1.1004324972347983,0.2885372764803673,0,1,0
CK1_1218_3,CK1,1218.0,3.0,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12.0,0.0332971363228465,0.1516962628990064,0.1296311419090192,0.1013224035344271,0.0611108532687715,0.1130979372817032,0.2495754686279217,0.2685124573828025,0.2708264318239125,0.2732360661136781,0.2811873658364261,0.4589768393032598,0.6344464401624056,0.2634382133528233,0.6405913873799015,0.0784321776159736,-4.686827903494168,0.2860215495216922,-0.0143415650621877,0.0541400716206516,0.0775867216519611,0.0626658441960228,0.2079497210131185,0.301350941278418,0.8639486506381867,0.6978007370092699,1.2381022313439938,0.2603517395014971,0.3731032734098076,0.8253374485555556,2.8494142857142863,1.2941857142857145,0.6779999999999999,0.85152,0.4743508487777777,0.9433020479209778,0.2423723445313152,1,0,0
CK1_1252_1,CK1,1248.775852046101,1.021307562623916,0.5737255385283682,0.6494305546133495,0.4990340312760376,Tolerant,0.9845603378276278,0.03588272447640207,0.15439583102364587,0.12343797774631589,0.11101813785928855,0.07019118545663677,0.13724639293499663,0.31393763366534083,0.358335440425533,0.37704069783876215,0.3558408773285353,0.3388520958466454,0.5216807261692299,0.6763906455064552,0.3470507879488164,0.6820820430334544,0.11497714770459938,-5.774554441117067,0.39921642716119365,0.027328053635090416,0.0724540563923966,0.09400438731404866,0.08500469065692341,0.35501799768809883,0.23856886126051755,0.8473264231842179,0.7712054068655547,1.09602731712341,0.2032988864839335,0.26055838603110565,0.8255039529098811,4.735555802811863,1.0678924578727835,0.6622600833486709,0.8099655363581045,0.40021690428669504,0.8232059647987114,0.19069624807402352,1,0,0
D1_12_2,D1,23.700735809209608,2.014822474148339,0.2622026678747836,0.24271780969883874,0.29077450214573064,Sensitive,9.031505026839495,0.043026937371751714,0.2032905818616464,0.20274408460738902,0.20164750077012322,0.1150893798305546,0.20150308818154303,0.2778254496003363,0.2606009261459465,0.24399148790772016,0.2652426794792425,0.29735369355044905,0.1370629161050712,0.39730812650879355,0.07544886750472371,0.47888409963871553,-0.005769391541028665,-1.8010922595432046,0.13537741904136705,-0.04981093748323562,0.06366402579324443,0.10607046733499607,0.0892750540187589,0.2843862783426331,0.31350789143084623,0.7186014124955458,0.6022109303216898,1.1960817582554895,0.22479608960434783,0.3718262535743949,0.7643497186400426,1.8041139468208571,1.298160249022988,0.629378304502365,0.8575076974574092,0.5562018232196052,0.9559222095232568,0.3589202214968297,0,1,0
CK1_1214_1,CK1,1214.0,1.0,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5.0,0.0422965572026242,0.1740842385693378,0.1555264440445184,0.1375558612416792,0.0896382786637983,0.1747222194113569,0.2959351740919985,0.3524215544762841,0.3442888597630157,0.3463382304740016,0.3002897903158726,0.4314629435728868,0.5887930802945816,0.2814614267847303,0.6283227640381882,0.0563021634251154,-4.305244228951414,0.3309887680065175,0.0712131838870177,0.0665902351011924,0.1136481439528125,0.0782690852843785,0.3197449676623542,0.2447859800018834,0.8507859108633836,0.5859333265508304,1.4520182955337717,0.208260463228571,0.3554337219070163,0.8224594594594595,3.167729729729729,1.1895702702702704,0.613645945945946,0.8816022222222223,0.4769810810810811,0.896296497033233,0.2318579032465903,1,0,0
CK1_1210_3,CK1,1221.667331280563,3.0039917831705445,0.3539945953368141,0.31809569253274655,0.3991109266403878,Intermediate,7.0094819468797445,0.04416564006291134,0.23470838375991804,0.17526801061587383,0.16074202387012088,0.09561183738790527,0.19689427725479283,0.34265777519724544,0.31752573575004395,0.3561481509845484,0.3895552163987448,0.3711596910018484,0.41549503005635635,0.5972394654236884,0.2790817951668505,0.6240957284461414,0.13889002887866306,-3.8495706150043243,0.2375301370813797,0.019198923485226695,0.07639578076540635,0.1292330305958227,0.09281917648473895,0.33535160471868786,0.2780397063275593,0.826753118695392,0.5938173954012064,1.398168275533551,0.22861572415825085,0.3875166192603616,0.8124419252188828,1.9295247321781495,1.5133539319130205,0.693766344561001,0.8761033722853943,0.5349856560134296,1.0480812602229252,0.30069238078090527,1,0,0
D1_1110_3,D1,1110.0,3.0,0.22321650706773,0.3435036429518976,0.10292937118356252,Sensitive,11.0,0.0466251100946176,0.1544818117855545,0.1682824953067323,0.1423066844025117,0.0992431206362216,0.1682478031489873,0.2403949239624183,0.2826255002805656,0.2779258099712126,0.2849126068771643,0.2660920100472161,0.3338002879367089,0.4833182818708364,0.1992744412337386,0.5577638968807171,-0.0427577746784623,-3.2777548189001697,0.2968421753259566,0.0341568768181763,0.0584891987854387,0.07511329498589961,0.08581600453321461,0.1644427203776238,0.5218595525783206,0.6815651583341226,0.7786797093450691,0.8752830582936207,0.35568128899568696,0.4567748257127653,0.8040940399268118,1.7832637619047629,1.4338225934505937,0.676929747032747,0.8622014773344773,0.5422474074074074,1.0239741923987755,0.3184842812024265,0,1,0
CK1_1235_2,CK1,1235.0,2.0,0.1730928483356376,0.2353341300842579,0.1108515665870173,Sensitive,13.0,0.0375341358818304,0.1268488506073218,0.115304892726222,0.1062237673713767,0.0694598100175063,0.1264227813700572,0.1920122260017478,0.2724382936163779,0.2140595437309703,0.2466509357900662,0.2194521825303969,0.3979519277545033,0.5605349646176494,0.2190768517352568,0.5926092122089646,0.0476720190958678,-3.333493593683785,0.3207554314989741,0.0583535105961977,0.0570457378642374,0.0851492761032125,0.068280249094001,0.2674766335014671,0.2552755662228675,0.8354646993474851,0.6699497683115384,1.2470557314646356,0.2132737244974976,0.3183428584273369,0.8259444444444443,4.602819444444446,1.061313333333333,0.6055177777777778,0.8455777777777778,0.4195527777777778,0.8263215302855706,0.2017873445047576,1,0,0
RD2_1099_2,RD2,1099.0,2.0,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3.0,0.0454058938714067,0.1667440111289947,0.142023784602087,0.1487738073375198,0.1078723795823342,0.1912064608011038,0.2236470962070466,0.3039169222389876,0.330001071317188,0.4643969859619807,0.4268690733500693,0.5147394201126312,0.6230013832353885,0.3913015909219636,0.6833187369666314,0.0800608964428124,-2.830578863914892,0.4716109017759148,0.0421062961116995,0.0893067895925394,0.1420413895094645,0.1092228251420293,0.2982984163906468,0.3661528828311899,0.8176568349577343,0.6287377914147688,1.300473497134979,0.2993874075605079,0.4761721204574957,0.8083166666666667,1.390607696267696,2.1152185185185184,0.741307037037037,0.8637127777777779,0.5574639989149649,1.4237268317291836,0.4301166253798696,0,0,1
CK1_73_3,CK1,73.0,2.9996243443189092,0.3276960420194899,0.339055735035649,0.3163363490033307,Intermediate,8.0,0.02916661575942508,0.1752930669455615,0.15767874859041414,0.12322182278410955,0.08053205611606022,0.15368842053034792,0.26071221591436256,0.31532973949529236,0.29174821347390406,0.35013805749840515,0.30610622037553115,0.4793700247089397,0.62601080559711,0.3032486343848779,0.6780683919615886,0.0528999340766935,-4.220717481521183,0.3327623304074919,0.06709434536998778,0.07402475648153357,0.14205162874891925,0.0856004431146338,0.3056831948604703,0.28002938172832476,0.8647718017444843,0.5211295529497798,1.6594559951993977,0.2421613771038748,0.46469857387926994,0.8261368318644232,2.359235805722017,1.4344405998041507,0.7093043199294711,0.8540683981338195,0.49997983313542743,1.00675246417591,0.264099644968312,1,0,0
CK1_73_1,CK1,73.0,1.0,0.3276960420194899,0.339055735035649,0.3163363490033307,Intermediate,8.0,0.0335461445107635,0.1971970849000958,0.1843522609802082,0.1638076164599538,0.091610225551328,0.2032093607433052,0.3366045319207202,0.3990777433296766,0.3569868746768616,0.3549676657306175,0.3266662636065527,0.3684833410462934,0.5897234172617097,0.2290749518682209,0.6195775554314528,0.0336649087600602,-3.393395573238936,0.2857309899296075,0.0415199433329755,0.072743173785279,0.1170057004745692,0.0823181084400337,0.3162268362464798,0.2603134806365401,0.8836837370953667,0.6217062367736422,1.4213847056224076,0.2300347896646462,0.3700056004935954,0.8292432432432431,3.391932432432432,1.2605351351351348,0.6849459459459459,0.8319189189189189,0.4520108108108109,0.9243725801753544,0.230903634106753,1,0,0
D1_1252_1,D1,1252.0,1.0,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1.0,0.047444682298189,0.1951157602759423,0.1602967548195854,0.1366387838987533,0.1031520104804502,0.1896082403656987,0.3824423245070093,0.4794943807776287,0.545969635209066,0.5418306849813195,0.4887421295860309,0.5972146420850473,0.6801402231710839,0.5050181848725738,0.7286783345259874,0.0979678654174613,-8.340317276072263,0.4704750621835137,0.0515136384734004,0.069358171301948,0.0626735623743047,0.0599404203065651,0.2905210442533929,0.2063204076660723,1.1571185325612332,1.1066575532607374,1.0455976442807906,0.2387371677542917,0.2157281325826018,0.8193305555555553,2.368272777777777,1.4322923466323465,0.6438516214786215,0.8793274074074074,0.5062332450974976,1.026417184104103,0.2720017202259405,0,1,0
D1_1219_1,D1,1201.7569692769405,1.0021223381727749,0.23607463598400744,0.39527699940536964,0.07542407284126702,Sensitive,10.00865269933217,0.05435398680880974,0.15578863407410148,0.19530495848223756,0.2125365946873709,0.126980908647635,0.2451930170232323,0.332992017170305,0.3593219768575592,0.36791888371865145,0.40468058390396117,0.36367291103955757,0.3159554263593736,0.5235598642307465,0.20701402461240684,0.5699331660159764,-0.11104330437615713,-2.4145860121165685,0.44005784863313846,0.05426521403665351,0.06398599951074767,0.08438239451704918,0.08480386017004153,0.21792250109935668,0.39612409724510245,0.7552293891493034,0.7602583144720929,0.9920311220207834,0.29801664752075513,0.3902044554166051,0.8149950425799793,2.0456668453960427,1.5129706449643345,0.6506472184165144,0.8722945414694407,0.5443546344829231,1.072537062509774,0.3319990048781741,0,1,0
CK1_1214_2,CK1,1214.0,2.6310996318458724,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5.0,0.05330855106411479,0.15428929242715,0.1282764734081137,0.1208459372970667,0.08390541117785291,0.1486891812868536,0.24210521809195193,0.2796753789292509,0.2392307126025615,0.22710639564376173,0.22931716098758823,0.27148231249889987,0.4148691191647382,0.15607045290105892,0.4589794172369269,0.09709508053117147,-4.885055595981675,0.1465831490886473,-0.020502304939007045,0.0673036222838645,0.09365053309732269,0.08151629058842146,0.2300546407410753,0.3853509915799531,0.8244290453803111,0.7387561255298629,1.1556636389953192,0.32153888824878346,0.4238379635808145,0.8019914810457529,2.383331210688402,1.415230181445695,0.6608317467578702,0.8498474331934369,0.530259508490108,1.003936544213684,0.3302800087704939,0,0,1
RD2_1257_3,RD2,1255.175872826009,3.010894505492803,0.5301642247119698,0.690346598554729,0.3746694229646499,Tolerant,1.9271448380421936,0.04852515887981782,0.14821619632497168,0.15197682277968735,0.15663390272996003,0.14743853835008716,0.1700177600413228,0.20152887829683344,0.194747373565613,0.24519289919520626,0.2818121533978991,0.2767946421527634,0.2847507686109515,0.3067368342092989,0.16822180920937738,0.5287170258386629,-0.01582040526896067,-6.434541778373931,0.3063053267432207,0.0014211620596789615,0.08161825177998903,0.10311047836727935,0.11046685592869224,0.2933127469946307,0.37659761902350114,0.7379801748558495,0.7870452076772195,0.9357278621742762,0.2792948291478688,0.35572493771881286,0.8080517410559961,1.6903618730446577,1.8155139409411676,0.7484395787192095,0.852959586335478,0.5440771242715065,1.2541497838752964,0.5004989389504175,0,0,1
D1_1099_2,D1,1099.0,2.0,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3.0,0.0272998026292968,0.1277422760920745,0.065256758692611,0.1321820992644462,0.0602741315964227,0.1322820992644462,0.20831741487696,0.2163463822896361,0.2449415316584322,0.2468976396717273,0.2453496022975562,0.3026158578112095,0.6075542268877093,0.1562676178153448,0.5792919389486956,0.3237607765074982,-2.05878831355498,0.3180530384887526,0.0031448370694034,0.0665274022806633,0.0638685031134826,0.0660145274749962,0.2586743113274032,0.2552032596925386,1.0077691187759308,1.0416308341890093,0.9674916334275728,0.2571859645186846,0.2469070189499944,0.810344197968327,1.9732923925925927,1.5850454784784789,0.6431763342628343,0.8650324074074072,0.5554877777777777,1.1451934303808935,0.4188959148885326,0,1,0
